"Id","DirName","Title","Size","DeletedDate","ItemType","ItemState","DeletedByName"
"b1f29087-6886-4855-b317-43a1f557a547","sites/LabReports/Lab Reports","189011_538682_Wastewater - SVL - 11-6-2018.PDF","83260","2/17/2024 4:26:27 AM","File","FirstStageRecycleBin","System Account"
"bb1536de-db80-4b26-89fc-9557ce9a0ec4","sites/LabReports/Lab Reports","189009_538680_Wastewater - SVL - 11-8-2018.PDF","86814","2/17/2024 4:26:02 AM","File","FirstStageRecycleBin","System Account"
"702a8807-df83-4c0b-a0c6-0f38aef32861","sites/LabReports/Lab Reports","189008_538679_Wastewater - SVL - 11-8-2018.PDF","83821","2/17/2024 4:26:47 AM","File","FirstStageRecycleBin","System Account"
"59df46fb-4c7c-48bd-ac89-232658a4c57b","sites/LabReports/Lab Reports","188991_539673_scan.pdf","395332","2/17/2024 4:25:35 AM","File","FirstStageRecycleBin","System Account"
"7d5e4e03-a584-470d-8054-9b126b9ab4c5","sites/LabReports/Lab Reports","188991_538641_WG65414PCB_1.pdf","2667517","2/17/2024 4:25:22 AM","File","FirstStageRecycleBin","System Account"
"2af553aa-fa8e-42a4-a382-2b2c7d045c0b","sites/LabReports/Lab Reports","188991_538640_Wastewater - Axys - 9-9-2018.xlsx","37375","2/17/2024 4:26:59 AM","File","FirstStageRecycleBin","System Account"
"52fc6993-4411-4b8f-927e-65c89095bca6","sites/LabReports/Lab Reports","187056_536252_Wastewater - SVL - 10-11-2018.PDF","257646","2/17/2024 4:26:40 AM","File","FirstStageRecycleBin","System Account"
"e9582842-c3a5-4a0b-89dd-33084eba6e28","sites/LabReports/Lab Reports","187055_536251_Wastewater - SVL - 10-11-2018.PDF","119842","2/17/2024 4:26:44 AM","File","FirstStageRecycleBin","System Account"
"f80f0f99-3d47-49fc-841e-c084939b0013","sites/LabReports/Lab Reports","187054_536250_Wastewater - SVL - 10-11-2018.PDF","262292","2/17/2024 4:25:22 AM","File","FirstStageRecycleBin","System Account"
"d12a7a31-940b-4d71-9878-67797d7e98df","sites/LabReports/Lab Reports","187053_536249_Wastewater - SVL - 10-11-2018.PDF","123278","2/17/2024 4:25:40 AM","File","FirstStageRecycleBin","System Account"
